Rooms,Size,ExternalView,Floor,Balconies,Attic,Elevator,Bathrooms,Neighbourhood,Price
3,117,1,8,1,0,1,2,2,131275
3,117,1,0,0,1,1,1,2,131246
3,123,1,9,0,0,1,2,2,131136
3,120,1,10,2,0,1,2,3,131028
3,117,0,5,1,0,0,2,1,130967
3,119,1,5,1,1,1,1,2,130945
3,105,1,2,0,0,1,1,1,130925
3,104,1,1,1,0,1,1,1,130815
3,125,0,0,2,0,0,2,5,130791
3,111,0,6,0,0,0,2,1,130758
3,113,1,10,1,0,1,2,1,130684
3,109,0,3,0,0,0,2,1,130658
3,124,1,2,0,0,1,2,2,130201
3,121,1,2,0,0,1,1,2,130197
3,113,1,4,0,0,1,2,1,130192
3,116,0,6,1,0,0,1,1,130114
3,110,1,8,0,0,1,1,1,130111
3,111,1,8,1,1,1,2,2,130069
3,127,1,4,0,0,1,2,4,129932
3,127,1,10,0,0,1,2,3,129909
3,126,1,1,1,1,1,2,3,129905
3,114,1,5,0,0,1,1,2,129873
3,123,0,5,0,0,0,2,1,129865
3,117,1,1,1,0,1,1,4,129816
3,108,1,5,1,0,1,2,1,129764
3,127,1,6,1,0,1,2,4,129749
3,108,1,3,1,1,1,2,1,129705
3,123,1,0,0,0,1,2,2,129678
3,116,1,8,2,0,1,2,5,129677
3,110,1,8,1,0,1,2,2,129638
3,116,0,4,0,0,0,1,1,129561
3,118,1,1,1,1,1,1,4,129478
3,122,1,8,1,0,1,1,5,129410
3,120,0,8,0,0,1,2,2,129410
3,120,1,8,1,0,1,2,2,129345
3,114,0,8,0,0,0,2,1,128983
3,116,0,10,1,0,0,2,2,128970
3,122,1,10,1,0,1,2,4,128965
3,117,1,3,1,0,1,1,5,128937
3,118,0,5,1,1,0,1,2,128937
3,124,1,0,0,0,1,1,5,128907
3,121,1,6,0,0,1,2,5,128888
3,128,1,7,0,0,1,2,5,128797
3,111,1,10,1,0,1,1,1,128724
3,121,0,2,0,1,0,2,1,128708
3,119,0,2,2,0,0,2,2,128641
3,121,1,10,1,0,1,1,5,128615
3,124,1,6,1,0,1,2,4,128580
3,119,1,9,0,0,1,2,2,128556
3,120,1,9,0,1,1,2,2,128554
3,113,1,9,2,0,1,1,2,128540
3,108,1,10,2,0,1,1,2,128521
3,117,1,10,0,1,1,1,2,128490
3,119,1,7,0,0,1,2,3,128483
3,115,1,9,1,0,1,1,3,128468
3,122,1,10,0,0,1,2,2,128423
3,113,1,4,0,0,1,1,1,128418
3,126,1,3,0,0,1,2,4,128387
3,121,1,8,0,0,1,2,2,128369
3,118,1,3,1,0,1,2,4,128360
3,123,1,7,1,0,1,2,3,128353
3,126,0,0,0,0,0,2,2,128273
3,119,1,8,0,0,1,1,4,128257
3,125,1,4,0,0,1,2,5,128222
3,117,0,8,1,0,0,1,1,128161
3,118,1,8,1,1,1,1,3,128112
3,120,0,5,0,1,0,2,2,128104
3,118,0,4,2,0,0,2,2,128073
3,117,0,3,0,0,0,1,1,128070
3,118,1,2,0,1,1,1,5,128019
3,120,0,10,2,0,0,1,5,128011
3,124,0,6,0,0,0,2,2,128004
3,125,0,4,2,0,0,2,5,127993
3,119,1,5,1,1,1,1,4,127988
3,122,0,5,2,0,0,1,4,127981
3,122,1,4,0,0,1,1,4,127975
3,124,1,7,0,0,1,1,3,127891
3,112,1,10,2,1,1,2,3,127872
3,115,0,2,1,0,1,1,5,127871
3,110,1,8,2,0,1,2,3,127853
3,124,1,2,0,0,1,2,5,127847
3,121,1,9,0,0,1,1,4,127842
3,114,0,3,0,0,0,1,1,127822
3,111,0,8,1,0,0,2,1,127760
3,104,1,3,1,0,1,1,2,127676
3,111,1,5,1,0,1,1,5,127597
3,111,1,2,0,0,1,2,1,127494
3,124,1,7,2,0,1,1,4,127402
3,122,1,2,0,0,1,1,3,127367
3,121,1,7,0,0,1,2,4,127342
3,114,1,3,0,0,1,1,2,127314
3,120,0,5,0,1,0,2,1,127308
3,124,1,0,0,1,1,1,2,127283
3,123,0,5,1,0,0,2,5,127268
3,116,1,4,1,0,1,2,2,127254
3,116,1,1,1,0,1,2,5,127159
3,118,1,10,1,0,1,2,2,127149
3,121,0,9,1,0,0,2,3,127101
3,120,1,10,0,0,1,1,4,127076
3,112,0,0,0,0,0,2,1,127068
3,118,1,0,2,0,1,2,4,126987
3,109,1,10,1,0,1,2,5,126974
3,128,0,2,0,0,0,2,3,126970
3,127,1,8,0,0,1,2,5,126958
3,124,0,0,1,0,0,1,4,126951
3,115,0,3,2,0,0,2,2,126855
3,123,1,9,0,0,1,1,2,126791
3,114,1,10,2,0,1,2,4,126764
3,124,1,10,0,0,1,1,3,126758
3,105,1,3,0,0,1,1,1,126631
3,123,0,1,2,0,0,1,4,126629
3,118,1,6,0,0,1,1,3,126615
3,115,0,7,2,1,0,2,3,126525
3,111,0,2,1,0,0,2,1,126505
3,112,0,9,2,0,0,2,2,126459
3,121,1,1,0,0,1,2,4,126439
3,118,0,8,0,0,0,2,2,126429
3,116,1,4,0,0,1,2,4,126394
3,108,1,3,0,0,1,2,2,126392
3,121,0,9,1,0,0,2,5,126372
3,111,0,0,1,0,0,1,1,126315
3,123,0,10,1,0,1,1,4,126309
3,115,0,1,1,0,0,1,2,126304
3,122,0,3,1,1,0,1,5,126304
3,120,1,7,0,0,1,2,4,126264
3,110,1,0,1,0,1,2,2,126241
3,119,0,5,1,0,0,2,2,126194
3,122,1,2,0,0,1,2,4,126164
3,123,0,8,0,0,0,1,2,126137
3,122,0,7,2,0,0,2,5,126131
3,122,1,3,0,0,1,2,3,125976
3,118,1,5,0,0,1,2,3,125962
3,110,1,5,1,0,1,2,4,125942
3,117,1,8,0,0,1,1,5,125927
3,117,1,10,1,0,1,2,4,125926
3,118,1,8,0,0,1,1,2,125917
3,128,1,6,0,0,1,2,5,125897
3,126,1,4,0,0,1,2,4,125885
3,109,1,2,2,0,1,1,2,125835
3,128,0,7,1,0,0,2,4,125825
3,106,1,6,2,1,1,1,3,125809
3,118,1,7,0,0,1,2,4,125790
3,120,1,3,1,0,1,2,3,125780
3,112,1,2,1,0,1,2,4,125764
3,120,1,9,1,0,1,2,5,125742
3,128,1,3,0,0,1,2,5,125657
3,112,1,8,0,0,1,2,2,125635
3,122,1,8,0,0,1,1,3,125606
3,119,0,7,2,0,0,1,2,125561
3,119,0,3,0,0,0,2,1,125490
3,119,1,10,1,0,1,2,4,125472
3,116,1,8,1,0,1,1,3,125437
3,113,0,2,0,1,0,2,1,125312
3,115,1,2,0,0,1,1,2,125252
3,110,1,4,1,0,1,1,4,125189
3,127,0,3,0,0,0,2,5,125166
3,114,1,1,0,0,1,1,5,125153
3,106,1,10,2,0,1,1,2,125087
3,109,1,0,1,0,1,1,3,125051
3,126,0,8,1,0,0,2,5,125025
3,124,0,8,0,0,0,1,2,124974
3,124,0,6,2,1,0,1,4,124907
3,109,1,7,1,0,1,1,4,124836
3,124,1,10,1,0,1,1,5,124752
3,113,0,3,0,0,0,1,1,124726
3,121,0,7,1,0,0,2,2,124725
3,115,0,9,1,0,0,2,3,124696
3,126,0,2,0,0,0,2,3,124688
3,115,1,6,0,0,1,2,4,124679
3,123,1,1,1,0,1,1,5,124547
3,115,1,2,1,0,1,2,4,124476
3,105,1,9,0,0,1,1,2,124434
3,112,1,4,1,0,1,1,3,124428
3,110,1,1,0,0,1,1,2,124410
3,123,1,5,0,0,1,2,5,124408
3,120,1,7,1,0,1,2,3,124404
3,107,1,0,1,0,1,1,2,124369
3,117,1,1,0,0,1,1,4,124351
3,119,1,1,0,0,1,1,4,124333
3,113,0,10,2,0,0,2,4,124310
3,115,0,8,0,0,0,1,2,124266
3,124,0,4,0,0,0,1,4,124255
3,111,0,7,2,0,0,1,3,124240
3,111,0,8,0,0,0,2,1,124227
3,111,1,7,1,0,1,1,2,124212
3,123,0,1,0,0,0,1,1,124203
3,107,0,6,1,0,0,1,2,124193
3,122,1,4,0,0,1,2,4,124167
3,115,1,0,0,0,1,1,2,124152
3,104,1,5,0,0,1,1,1,123965
3,105,1,9,1,1,1,1,4,123932
3,113,1,5,2,0,1,2,3,123926
3,120,1,4,0,0,1,2,3,123853
3,125,0,4,1,0,0,2,3,123806
3,121,0,8,2,0,0,2,4,123792
3,115,0,10,1,0,0,2,2,123772
3,113,1,9,1,1,1,1,2,123759
3,120,1,9,0,0,1,2,4,123751
3,121,0,9,0,0,0,2,3,123736
3,105,1,0,0,0,1,1,2,123730
3,105,0,8,0,0,0,1,1,123708
3,124,0,7,1,0,0,1,2,123671
3,116,0,10,0,0,0,1,2,123619
3,112,1,0,1,0,0,1,1,123569
3,121,0,10,1,0,0,2,5,123568
3,113,1,9,0,0,1,2,2,123555
3,128,0,9,0,0,0,2,4,123549
3,121,0,2,2,0,0,1,3,123507
3,115,1,4,0,0,1,2,2,123498
3,115,0,1,1,0,0,2,4,123468
3,112,0,6,0,0,0,1,1,123442
3,115,0,3,1,0,0,2,5,123441
3,115,1,9,0,0,1,2,3,123412
3,128,0,10,0,0,0,2,2,123386
3,117,1,10,0,0,1,2,4,123350
3,122,0,4,0,0,0,1,5,123339
3,124,0,0,0,1,0,1,4,123335
3,120,0,10,1,0,0,2,5,123325
3,118,1,0,1,0,1,1,4,123324
3,111,1,9,0,1,1,1,3,123136
3,125,0,5,0,0,0,2,4,123042
3,123,0,1,0,0,0,2,5,123020
3,122,1,6,0,1,1,2,5,122984
3,120,0,6,0,0,0,1,2,122982
3,108,1,6,1,0,1,1,3,122962
3,109,1,8,1,0,1,2,4,122960
3,104,0,10,0,0,0,1,1,122880
3,125,0,5,1,0,0,2,4,122880
3,111,0,3,0,0,0,2,1,122835
3,117,1,7,0,0,1,2,4,122809
3,107,1,6,0,0,1,1,2,122793
3,122,0,1,0,0,0,1,4,122720
3,121,0,6,1,0,0,1,4,122705
3,114,0,1,2,0,0,1,5,122670
3,113,0,1,1,0,0,2,4,122661
3,109,0,8,1,0,0,2,1,122644
3,108,1,5,0,0,1,1,5,122622
3,121,0,4,1,0,0,1,2,122618
3,127,0,0,0,0,0,2,4,122614
3,109,1,3,1,0,1,2,5,122607
3,116,1,2,0,0,1,1,3,122603
3,110,0,8,0,0,0,2,1,122568
3,114,0,8,0,0,0,1,1,122514
3,105,1,4,1,0,1,1,3,122509
3,117,1,6,0,0,1,1,4,122486
2,103,1,5,2,0,1,2,1,122399
3,109,1,8,0,1,1,2,4,122393
3,110,1,8,0,0,1,1,4,122379
3,107,1,2,1,0,1,1,3,122337
3,118,1,2,0,0,1,2,3,122299
3,111,1,3,0,0,1,2,4,122280
3,117,1,4,0,0,1,2,3,122277
3,119,0,2,2,0,0,1,3,122254
3,117,1,4,0,0,1,2,3,122236
3,123,0,6,1,0,0,2,5,122194
3,112,1,6,0,1,1,1,2,122181
3,113,0,9,1,1,0,1,3,122165
3,123,0,5,0,0,0,1,4,122018
3,111,1,6,2,0,1,1,5,122011
3,114,1,9,0,0,1,2,4,121988
3,113,1,5,1,0,1,2,5,121897
3,122,0,3,2,0,0,1,5,121851
3,108,0,4,1,0,0,1,1,121813
3,125,0,1,0,0,0,2,5,121802
3,111,1,4,0,0,1,1,4,121737
3,114,0,3,0,1,0,2,2,121700
3,121,0,8,0,0,0,2,4,121603
3,119,0,1,2,0,0,1,5,121573
3,115,0,7,2,0,0,2,5,121521
3,113,0,8,0,0,0,1,2,121515
3,120,1,1,0,0,1,1,5,121454
3,115,0,6,0,0,0,2,1,121431
3,111,0,6,0,0,0,1,1,121339
3,128,0,5,0,1,0,2,4,121297
3,115,0,10,1,0,0,1,2,121201
3,127,0,9,0,0,0,2,4,121104
3,113,1,0,0,0,1,1,5,121092
3,119,1,0,0,0,1,2,3,121091
3,112,1,10,0,0,1,2,3,121090
3,122,0,0,1,0,0,2,5,121088
3,122,1,10,0,1,1,1,5,121070
3,110,0,8,2,0,0,2,3,121052
3,107,1,1,1,0,1,1,4,120991
3,114,0,10,1,0,0,1,5,120937
3,115,0,6,2,0,0,2,5,120893
3,104,1,3,0,1,1,1,5,120850
3,108,1,2,0,0,1,1,4,120798
3,109,0,4,0,0,0,2,1,120792
3,104,0,6,1,0,1,1,5,120711
3,114,0,5,0,0,0,2,4,120708
3,104,0,5,2,0,0,1,3,120655
3,104,1,10,0,0,1,1,2,120556
3,112,0,6,1,1,0,2,5,120532
3,114,0,2,1,0,0,2,4,120500
3,116,0,2,0,0,0,2,5,120482
3,114,1,6,0,0,1,1,5,120477
3,105,1,6,0,0,1,1,3,120383
3,121,0,0,0,0,0,2,3,120372
3,118,1,4,0,0,1,2,4,120363
2,104,1,5,1,0,1,1,1,120334
3,109,1,0,1,0,1,1,4,120276
3,113,1,2,1,0,1,2,5,120274
3,117,0,5,0,0,0,1,4,120258
3,114,0,4,0,0,0,1,1,120224
3,122,0,6,0,0,0,1,4,120201
3,108,1,2,0,0,1,2,3,120182
3,111,1,5,0,0,1,2,5,120160
3,116,0,7,1,0,0,1,4,120125
3,112,1,3,0,0,1,1,2,120124
3,109,0,1,1,0,0,2,1,120114
3,110,1,5,0,1,1,2,4,120113
3,113,0,9,0,1,0,1,2,120112
3,117,0,3,0,0,0,2,5,120109
2,106,1,7,1,0,1,2,1,120108
3,114,0,0,1,0,0,2,4,120081
3,117,0,7,0,0,0,1,3,120042
3,112,0,1,1,0,0,2,2,120014
3,124,1,0,0,0,0,2,5,120002
3,107,0,6,0,0,1,1,3,119996
3,116,0,6,0,0,0,1,4,119933
3,125,0,9,0,0,0,2,4,119854
3,118,0,0,0,0,0,2,5,119850
3,123,0,9,1,0,0,1,3,119792
3,112,1,3,0,1,1,2,5,119790
3,114,0,6,0,0,0,2,4,119753
3,112,0,9,1,1,0,1,3,119737
3,117,0,5,1,0,0,1,4,119725
3,122,0,5,0,0,0,1,5,119718
3,123,0,1,0,0,0,1,4,119696
3,121,0,0,0,0,0,1,3,119672
3,112,0,6,0,0,0,2,4,119634
3,111,1,0,1,0,1,2,5,119567
3,110,1,0,0,1,1,1,5,119557
3,112,1,10,0,0,1,1,4,119555
3,111,0,8,2,0,0,1,4,119498
3,117,0,0,0,0,0,1,2,119468
3,124,0,9,0,0,0,2,3,119466
2,100,1,1,2,0,1,1,1,119365
3,119,0,0,0,0,0,1,5,119350
3,114,0,2,1,0,0,2,3,119329
3,122,0,8,1,0,0,1,5,119320
3,108,1,1,0,0,1,2,5,119279
3,111,1,10,1,0,1,1,4,119260
3,120,0,6,0,0,0,1,3,119217
3,104,1,8,1,1,1,1,3,119188
3,112,0,3,1,0,0,2,2,119148
3,106,0,6,0,0,0,1,1,119111
3,105,1,7,1,0,1,1,2,119102
3,112,1,5,0,0,1,1,4,119065
3,124,0,3,0,1,0,1,5,119007
3,112,0,10,0,0,0,1,5,118932
3,107,1,5,1,0,1,1,4,118906
3,118,0,9,1,0,0,1,4,118893
3,113,0,5,0,0,0,2,4,118837
3,120,0,8,0,0,0,1,3,118810
3,108,1,3,0,0,1,2,5,118803
3,123,0,10,0,1,0,1,5,118802
3,114,0,2,1,0,0,1,3,118799
3,110,1,5,1,0,1,1,4,118793
3,110,0,1,1,0,0,1,3,118762
3,116,1,8,0,0,1,1,5,118747
3,110,1,5,0,0,1,1,5,118716
3,104,1,1,1,0,1,1,3,118662
3,113,1,7,0,0,1,1,5,118554
3,121,0,1,0,0,0,1,4,118553
3,112,0,5,0,0,0,1,4,118506
3,119,0,3,0,0,0,1,2,118437
3,104,1,2,1,0,1,1,4,118426
3,114,0,0,0,1,0,1,4,118424
3,116,0,3,0,0,0,2,5,118419
3,114,0,0,1,0,0,1,5,118417
3,117,0,9,0,0,0,1,4,118348
2,102,1,8,0,0,1,2,1,118313
3,119,0,0,0,0,0,2,3,118246
3,105,1,9,1,0,1,1,4,118232
3,113,0,0,1,0,0,1,3,118193
3,117,0,4,0,0,0,2,4,118151
3,110,1,3,1,0,1,2,3,118077
3,118,1,3,1,0,0,1,5,117972
3,118,0,7,0,0,0,2,5,117936
3,116,0,10,0,0,0,1,3,117770
3,110,0,8,0,1,0,1,3,117763
3,113,0,4,0,0,0,2,2,117763
3,112,1,8,0,0,1,2,5,117708
3,113,1,5,0,0,0,1,5,117702
3,106,1,10,0,0,1,1,3,117657
3,124,0,8,0,0,0,2,4,117616
3,105,1,1,0,0,1,1,4,117590
3,108,0,7,1,0,0,1,4,117587
3,113,0,10,2,0,0,2,5,117558
3,124,0,3,0,0,0,1,5,117531
3,107,0,8,0,1,0,1,2,117463
2,105,1,7,0,0,1,2,1,117455
3,110,0,10,0,0,0,2,2,117431
3,113,1,3,0,0,1,1,5,117425
3,113,0,4,1,0,0,1,4,117424
3,107,1,9,1,0,1,1,4,117420
3,112,0,0,0,0,0,2,2,117365
3,108,0,0,0,0,0,2,4,117309
3,113,0,3,0,0,0,1,5,117256
3,115,0,1,0,0,0,1,2,117250
3,118,0,0,1,0,0,2,5,117162
3,123,0,2,0,0,0,1,3,117135
3,108,0,9,0,0,0,1,5,117132
3,119,1,4,1,0,0,2,5,117113
3,120,0,5,0,0,0,2,3,116997
3,105,0,0,1,0,0,1,3,116893
3,110,0,0,0,0,0,2,5,116795
3,114,0,9,1,1,0,2,3,116748
3,105,1,8,0,0,1,1,3,116722
3,116,0,1,1,0,0,2,5,116661
3,113,0,4,0,0,0,1,3,116633
3,110,1,5,0,0,1,2,3,116606
3,112,1,2,0,0,1,1,5,116589
3,113,0,1,1,0,0,1,5,116544
3,109,0,2,1,0,0,1,2,116505
3,117,0,3,1,0,0,1,5,116471
3,113,1,1,0,1,1,1,3,116420
3,120,0,2,0,0,0,2,3,116410
3,108,0,2,0,0,0,2,4,116332
3,124,0,0,0,0,0,1,3,116319
2,105,1,9,0,0,1,2,1,116305
2,100,1,9,1,0,1,1,1,116276
3,113,1,7,0,0,1,1,3,116268
3,121,0,10,0,0,0,2,4,116236
3,112,1,8,1,0,0,2,5,116227
3,112,1,1,0,1,1,1,3,116141
3,116,0,10,1,0,0,2,4,116085
3,120,0,4,0,0,0,1,3,116027
3,114,0,10,0,0,0,1,2,115906
3,110,0,4,0,0,0,1,3,115845
3,119,0,6,0,0,0,2,4,115826
3,111,0,7,0,1,0,2,5,115821
3,120,0,7,0,0,0,1,3,115690
2,102,1,5,1,0,1,1,1,115616
3,118,0,1,0,0,0,2,3,115590
3,104,1,3,1,0,1,1,4,115482
3,114,0,6,0,0,0,2,3,115476
3,118,0,5,0,0,0,1,4,115468
3,115,0,2,1,0,0,2,5,115387
2,100,1,0,0,1,1,2,1,115369
3,106,1,2,0,0,1,1,5,115288
3,112,0,7,0,0,0,2,2,115230
3,108,1,2,0,0,1,1,5,115192
3,109,0,9,0,0,0,2,2,115189
3,115,0,0,0,1,0,1,5,115184
3,115,0,7,1,0,0,2,5,115163
3,111,0,2,0,0,0,1,3,115104
3,108,0,9,2,0,0,2,3,115042
3,107,0,9,0,1,0,1,2,115017
3,109,0,0,0,0,0,1,4,115008
3,114,0,2,1,0,0,1,3,114944
3,115,0,1,1,1,0,2,4,114908
3,106,0,1,0,0,0,1,4,114888
2,95,1,8,1,0,1,2,1,114844
3,106,0,7,1,0,0,1,5,114805
3,119,0,3,0,0,0,2,3,114799
2,105,1,10,1,0,1,2,1,114753
3,113,0,8,1,1,0,1,3,114716
3,111,0,3,0,0,0,2,4,114706
2,96,1,3,2,1,1,1,1,114683
3,118,0,5,0,1,0,2,5,114665
2,102,1,0,1,0,1,1,1,114634
3,105,0,2,0,0,0,1,4,114595
3,112,0,10,1,0,0,2,4,114544
3,117,0,8,0,0,0,2,5,114460
2,104,1,3,1,0,1,2,1,114423
3,110,0,10,0,1,0,1,5,114382
3,117,0,7,0,0,0,1,4,114375
3,109,0,5,0,0,0,2,5,114344
3,108,0,3,0,0,0,1,2,114235
3,107,0,3,0,0,0,1,5,114229
3,109,0,7,0,0,0,1,4,114200
3,107,0,9,2,0,0,1,3,114188
3,104,1,3,0,0,1,1,4,114128
3,111,0,6,1,1,0,1,3,114053
2,101,1,9,0,1,1,2,1,114032
3,108,1,7,0,0,1,2,4,114023
3,115,1,7,0,0,0,2,3,113940
3,109,0,7,1,0,0,1,5,113898
2,101,0,10,2,1,0,2,1,113809
3,110,0,8,0,1,0,1,5,113787
3,115,0,6,0,0,0,2,4,113725
3,120,0,1,0,0,0,1,5,113655
2,93,1,0,0,0,1,2,1,113617
3,111,0,8,0,1,0,1,5,113561
2,103,1,7,0,0,1,2,1,113508
3,116,0,7,0,0,0,1,4,113449
3,109,0,1,0,0,0,2,4,113291
2,103,1,3,0,0,1,1,1,113096
3,114,0,3,0,0,0,2,5,113085
2,101,0,4,2,1,0,2,1,113067
2,106,1,4,0,0,1,2,1,113014
3,107,1,1,0,0,1,1,4,112993
3,110,0,6,0,0,0,2,4,112975
2,102,1,1,1,0,1,2,1,112955
2,84,1,4,2,0,1,1,1,112952
3,108,0,6,0,0,0,1,3,112882
2,97,1,2,1,0,1,2,1,112865
2,94,1,10,1,0,1,1,1,112766
3,109,0,0,1,0,0,2,5,112723
3,108,0,4,0,0,0,2,5,112613
3,108,0,2,0,1,0,2,3,112604
3,107,0,5,0,0,0,1,2,112577
3,110,0,0,0,0,0,2,4,112538
2,98,1,5,1,0,1,2,1,112470
2,94,1,2,1,0,1,2,1,112423
2,97,1,4,1,0,1,2,1,112281
2,108,0,7,1,0,0,2,1,112278
3,109,0,2,1,0,0,2,3,112229
3,105,0,9,1,0,0,1,5,112149
3,110,0,3,0,0,0,1,4,112009
3,105,0,10,0,0,0,1,4,111711
3,108,0,6,0,0,0,2,5,111682
2,98,0,8,2,1,0,2,1,111635
3,112,0,2,0,0,0,2,4,111467
3,115,0,2,0,1,0,1,3,111331
3,107,0,9,0,0,0,1,3,111259
3,105,0,5,0,0,0,1,4,111245
2,105,0,4,2,0,0,2,1,111213
2,95,1,8,1,0,1,1,1,111121
2,93,1,9,1,0,1,2,1,111023
2,99,1,1,1,0,1,1,1,110940
2,93,1,7,0,1,1,1,1,110905
3,109,0,9,0,0,0,1,4,110850
2,108,0,10,0,0,0,2,1,110639
3,109,0,6,0,0,0,2,3,110615
3,108,0,10,0,0,0,1,4,110533
3,105,0,0,1,1,0,1,4,110527
3,104,0,0,0,0,0,1,4,110480
2,93,1,0,2,0,1,1,1,110341
2,92,1,3,1,0,1,2,1,110341
3,106,0,5,0,0,0,1,3,110319
2,93,1,4,0,0,1,2,1,110135
2,98,1,2,0,0,1,2,1,110128
2,100,0,1,1,0,0,2,1,110094
3,111,0,4,0,0,0,2,4,110042
2,104,1,2,0,0,1,1,1,109981
2,104,0,0,2,0,0,2,1,109912
3,106,0,7,1,0,0,1,4,109829
2,108,1,8,0,0,1,2,1,109778
2,94,0,3,2,0,0,2,1,109544
2,102,0,10,2,0,0,1,1,109532
2,95,1,5,0,0,1,2,1,109510
2,104,0,4,2,0,0,1,1,109404
3,104,0,4,0,1,0,1,4,109333
2,92,1,2,1,0,1,1,1,109210
2,98,0,0,1,0,0,2,1,109160
2,93,1,5,0,0,1,2,1,109138
2,98,1,2,2,0,0,1,1,109038
2,92,1,5,0,0,1,2,1,109027
2,90,1,6,1,0,1,2,1,108881
2,96,1,4,0,1,1,1,1,108726
3,104,0,6,1,0,0,1,3,108616
2,96,1,9,0,0,1,2,1,108417
2,104,1,6,2,0,1,2,2,108295
2,98,0,7,1,0,0,2,1,108261
3,107,0,3,0,0,0,1,3,107826
2,104,1,7,0,0,1,1,1,107776
2,101,1,0,2,0,1,1,2,107672
2,98,1,10,2,0,1,2,2,107664
2,103,0,6,1,0,0,1,1,107645
2,103,1,6,2,0,1,2,2,107642
2,100,1,2,0,0,1,2,1,107536
2,88,0,4,2,0,0,2,1,107462
2,89,1,2,1,0,1,2,1,107456
2,103,1,1,1,0,1,2,2,107297
2,96,1,5,0,1,1,1,1,107213
3,104,0,6,0,0,0,1,4,107177
2,104,1,9,2,0,1,1,2,107055
2,100,0,1,1,0,0,1,1,107031
2,99,0,9,2,0,0,1,1,106744
2,108,0,10,0,1,0,2,1,106425
2,101,1,9,2,1,1,2,2,106417
2,106,1,7,1,1,1,2,2,106330
2,107,1,9,0,0,1,2,2,106238
2,99,1,3,0,0,0,2,1,106149
2,100,1,6,1,0,1,2,2,106090
2,99,0,8,0,0,0,2,1,106078
2,105,1,5,2,0,1,2,5,105968
2,100,0,6,0,0,0,2,1,105897
2,107,0,3,0,0,0,2,1,105805
2,100,0,1,0,0,1,2,1,105787
2,92,0,7,0,0,0,2,1,105723
2,106,1,4,0,0,1,2,2,105651
2,95,1,0,2,0,1,2,2,105647
2,98,0,1,1,0,0,1,1,105587
2,96,0,10,1,0,0,2,1,105571
2,94,0,4,0,0,0,2,1,105563
2,94,1,4,0,0,1,1,1,105526
2,95,0,2,2,0,0,2,1,105489
2,93,0,3,0,0,0,1,1,105459
2,103,0,1,0,0,0,2,1,105426
2,89,0,5,1,0,0,2,1,105327
2,101,1,6,0,0,1,2,2,105299
2,101,1,5,2,0,1,2,5,105251
2,101,1,1,1,0,1,2,2,105222
2,96,1,1,1,0,1,2,2,105089
2,99,1,1,0,0,1,1,1,105066
2,91,0,9,1,0,0,1,1,104841
2,93,0,7,0,0,0,1,1,104501
2,98,1,1,0,0,1,1,1,104452
2,96,0,3,0,0,0,1,1,104409
2,91,0,2,2,0,0,2,1,104404
2,92,0,2,0,1,0,1,1,104396
2,90,0,9,2,0,0,1,1,104375
2,95,1,7,1,0,1,2,1,104130
2,92,0,1,1,0,0,2,1,104123
2,98,1,0,0,0,1,2,2,104070
2,106,1,8,0,0,1,2,2,103910
2,96,1,1,0,0,1,1,1,103816
2,103,1,10,1,0,1,1,2,103662
2,90,1,6,0,0,1,2,1,103626
2,95,1,6,1,0,1,2,1,103589
2,105,1,5,0,0,1,2,2,103425
2,105,1,4,1,0,1,2,2,103387
2,98,1,8,0,0,1,2,1,103371
2,102,1,1,1,0,1,2,3,103307
2,91,0,0,1,0,0,1,1,103207
2,98,0,1,2,0,0,2,1,103180
2,92,0,5,1,0,0,1,1,103104
2,100,1,7,1,0,1,2,4,103102
2,108,1,5,1,0,1,2,4,102975
2,108,1,4,0,0,1,2,3,102975
2,103,1,0,2,0,1,2,4,102950
2,95,0,8,2,0,0,2,1,102915
2,101,0,8,0,0,0,1,1,102845
2,92,0,7,1,0,0,2,1,102818
2,103,0,7,1,0,0,2,2,102776
2,103,1,4,1,1,1,2,4,102767
2,106,1,10,1,0,1,2,3,102764
2,95,1,0,1,0,1,1,2,102751
2,92,1,9,0,1,1,2,1,102717
2,104,1,1,1,0,1,1,5,102708
2,88,1,7,0,1,1,1,1,102678
2,94,1,7,1,0,1,1,2,102595
2,99,0,1,0,0,1,2,2,102565
2,100,1,0,0,0,1,2,2,102543
2,104,1,7,0,0,1,2,3,102422
2,102,0,7,1,0,0,2,2,102370
2,104,1,6,2,0,1,1,5,102326
2,103,1,6,1,0,1,1,4,102311
2,108,1,8,1,0,1,2,4,102278
2,89,1,6,0,0,1,2,1,102224
2,104,1,7,1,0,1,1,3,102175
2,101,1,10,1,1,1,2,4,102092
2,103,1,1,2,0,1,1,3,102047
2,105,1,7,0,0,1,2,3,101960
2,104,1,10,2,0,1,2,3,101946
2,96,1,8,2,0,1,2,5,101831
2,104,1,3,0,1,1,1,2,101734
2,104,1,1,1,0,1,1,3,101627
2,104,1,10,0,0,1,1,3,101606
2,106,0,1,2,0,0,2,5,101585
2,98,1,2,0,0,1,2,2,101538
2,98,1,8,1,0,1,1,2,101480
2,96,0,6,1,0,0,2,1,101390
2,105,1,2,1,0,1,2,3,101387
2,98,1,7,0,1,1,1,2,101326
2,94,1,1,0,0,1,2,2,101253
2,108,1,6,1,0,1,2,4,101247
2,100,1,4,1,0,1,1,5,101204
2,98,1,2,1,0,1,1,2,101129
2,103,0,9,0,0,0,2,1,101118
